Perception,ligand_fls2_iptm
Perception,0.91
Perception,0.8966666666666666
Perception,0.8666666666666667
Perception,0.8866666666666667
Perception,0.8866666666666667
Perception,0.88
Perception,0.8866666666666667
Perception,0.8933333333333334
Perception,0.8866666666666667
Perception,0.91
Perception,0.8566666666666666
Perception,0.88
Perception,0.8966666666666666
Perception,0.9066666666666667
Perception,0.9133333333333334
Perception,0.9
Perception,0.8766666666666666
Perception,0.91
Perception,0.9133333333333334
Perception,0.89
Perception,0.8866666666666667
Perception,0.8933333333333334
Perception,0.89
Perception,0.8366666666666666
Perception,0.8333333333333334
Perception,0.8733333333333334
No perception,0.62
No perception,0.8633333333333333
No perception,0.7166666666666668
No perception,0.48333333333333334
No perception,0.7666666666666666
No perception,0.7633333333333333
No perception,0.84
No perception,0.8633333333333333
No perception,0.7833333333333333
No perception,0.37999999999999995
No perception,0.7233333333333333
No perception,0.5800000000000001
No perception,0.5066666666666667
No perception,0.5800000000000001
No perception,0.5199999999999999
No perception,0.43333333333333335
No perception,0.5
No perception,0.55
No perception,0.7433333333333333
No perception,0.6233333333333334
No perception,0.6933333333333334
No perception,0.4633333333333333
No perception,0.5333333333333333
No perception,0.5766666666666667
No perception,0.7766666666666667
No perception,0.5866666666666666
No perception,0.55
No perception,0.64
No perception,0.7033333333333333
No perception,0.6333333333333333
No perception,0.6833333333333335
No perception,0.49333333333333335
No perception,0.6966666666666667
No perception,0.6833333333333332
No perception,0.5033333333333333
No perception,0.6933333333333334
No perception,0.62
No perception,0.64
No perception,0.4533333333333333
No perception,0.54
No perception,0.5366666666666666
No perception,0.5933333333333334
No perception,0.5733333333333333
No perception,0.5466666666666666
No perception,0.5933333333333334
No perception,0.5499999999999999
No perception,0.5066666666666667
No perception,0.5266666666666666
No perception,0.4633333333333334
No perception,0.5533333333333333
No perception,0.51
No perception,0.57
No perception,0.47333333333333333
No perception,0.6566666666666666
No perception,0.6833333333333332
No perception,0.7733333333333334
No perception,0.44333333333333336
No perception,0.6066666666666667
No perception,0.51
No perception,0.53
No perception,0.6
No perception,0.7733333333333334
No perception,0.6933333333333334
No perception,0.7433333333333333
No perception,0.8566666666666666
No perception,0.5633333333333334
No perception,0.5433333333333333
No perception,0.51
No perception,0.7233333333333333
No perception,0.8033333333333333
